entity,label,source_title,source_url
Kongzi Jiayu,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Zigong,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Wey,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Zigong,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Cai,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Yan Zhuoju,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Gongye Chang.[93,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Sima Niu,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Zilu,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Confucius.[95,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
50 years old,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
"Niels Bohr,[98][99][100",PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
"Benjamin Franklin,[101][102][103",PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
"Allen Ginsberg,[104][105][106",PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
"Thomas Jefferson,[107][108][109",PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Gottfried Wilhelm Leibniz,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Robert Cummings Neville,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
"Alexander Pope,[110][111",PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Ezra Pound,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
François Quesnay,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
"Friedrich Schiller,[112][113][114",PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Christian Wolff,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
about 3rd BCE,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Haihun,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
59 BCE,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Hongwu Emperor,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Taizu,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
the Ming,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Shandong,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
the China Confucius Foundation,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
Tang dynasty,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Wu Daozi,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
the Supreme Court of the United States,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
"Tang Huaiqiu,[121",PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Chow Yun-fat.[122,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Civilization VII,EVENT,Confucius,https://en.wikipedia.org/wiki/Confucius
Qufu,LOC,Confucius,https://en.wikipedia.org/wiki/Confucius
Gaozu,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Han,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
the Tang dynasty onward,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
at least three decades,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
the Maoist Era,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
the Four Olds,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
Lin Biao,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Confucius.[124,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Red Guards,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
the early 1980s,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Communist,NORP,Confucius,https://en.wikipedia.org/wiki/Confucius
the 21st century,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
week,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Taiwan,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
the Nationalist Party,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
Kuomintang,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
May 2025,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
September 28,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
South Korea,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Seokjeon Daeje,EVENT,Confucius,https://en.wikipedia.org/wiki/Confucius
the Tang dynasty,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Xuanzong,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Tang,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Wenxuan,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Suizhi,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Renzong,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Yansheng,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Zongyuan,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
the Southern Song dynasty,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Yansheng Kong Duanyou,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Quzhou,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Zhejiang,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Jin dynasty (1115–1234),DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Duanyou's,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Duancao,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
the Yuan dynasty,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Yanshengs,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Yansheng Kong Zhu,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Yuan-dynasty,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Kublai Khan,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Zhu,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Hanlin Academy,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
Wujing,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
孔祥楷 Kong Xiangkai.[146,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Toghon Temür,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Shao,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
the Goryeo dynasty,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Noguk,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Mongolian,NORP,Confucius,https://en.wikipedia.org/wiki/Confucius
Gongmin,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Goryeo,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Korean,NORP,Confucius,https://en.wikipedia.org/wiki/Confucius
Gong Yeo,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Changwon,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
South Gyeongsang Province.[148,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Jeongjo,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Gokbu Gong clan,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
Gong Yoo,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Gong Ji-cheol,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Gong Hyo-,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
B1A4,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
Gongchan,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Gong Chan-sik,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Minzy,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Gong Min-ji,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Gong Ok-jin,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Nationalist,NORP,Confucius,https://en.wikipedia.org/wiki/Confucius
Kung Te-cheng,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
October 2008,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Wei-yi,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kung Te-cheng's,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kung Tsui-chang,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kung Yu-jen,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Taipei,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
1 January 2006,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Te,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
-cheng's,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Demao,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Deqi,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
"H. H. Kung,",PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Lingjie,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Debra Paget[151,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Gregory Kung,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kongs,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
the Confucius Genealogy Compilation Committee,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
CGCC,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
the 14th century,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
the Chinese Civil War,EVENT,Confucius,https://en.wikipedia.org/wiki/Confucius
the 1940s,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Islam,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
Muslim,NORP,Confucius,https://en.wikipedia.org/wiki/Confucius
Dachuan,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Gansu province,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
"the 1800s,[154",DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Xuanwei,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Yunnan province.[155,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Ma Jiaga,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Yanrong,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
the year 1480,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Hui,NORP,Confucius,https://en.wikipedia.org/wiki/Confucius
Dongxiang,NORP,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Dejun,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Islamic,NORP,Confucius,https://en.wikipedia.org/wiki/Confucius
Arabist,NORP,Confucius,https://en.wikipedia.org/wiki/Confucius
Qinghai province,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Bryan Sykes,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Oxford University,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
20th century,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
Fudan University.[165,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
24 September 2009.[166,DATE,Confucius,https://en.wikipedia.org/wiki/Confucius
During the Cultural Revolution,EVENT,Confucius,https://en.wikipedia.org/wiki/Confucius
Red Guard,ORG,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Jingyi,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Mao Zedong,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Lin,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Kong Lao'er,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Xia,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Zhou,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
the State of Lu,GPE,Confucius,https://en.wikipedia.org/wiki/Confucius
Shao Zhengmao,PERSON,Confucius,https://en.wikipedia.org/wiki/Confucius
Mencius,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
c. 371 – c. 289 BC,DATE,Mencius,https://en.wikipedia.org/wiki/Mencius
Meng Ke,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Chinese,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
Confucian,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
Sage,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Confucius,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Warring States,EVENT,Mencius,https://en.wikipedia.org/wiki/Mencius
Xunzi,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
edit]Mencius,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Zou,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Zoucheng,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Shandong,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Confucianism,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
Zisi,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
c. 481 – c. 402 BC,DATE,Mencius,https://en.wikipedia.org/wiki/Mencius
China,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
forty years,DATE,Mencius,https://en.wikipedia.org/wiki/Mencius
the Warring States period,DATE,Mencius,https://en.wikipedia.org/wiki/Mencius
c. 475 – 221 BC,DATE,Mencius,https://en.wikipedia.org/wiki/Mencius
the Jixia Academy,ORG,Mencius,https://en.wikipedia.org/wiki/Mencius
Qi,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
from 319 to 312 BC,DATE,Mencius,https://en.wikipedia.org/wiki/Mencius
three years,DATE,Mencius,https://en.wikipedia.org/wiki/Mencius
Qi,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Fengsu Tongyi,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Ying Shao,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Hui,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Liang,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Wei,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Anyi,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Daliang.[6,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Meng Ji,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Meng Mu,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Meng,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Zhang,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Liu Xiang,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Xiang,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Meng Mu.[8,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Meng Mu duan zhi,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Confucians,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
Taoists,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
Taoism,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
Destiny,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Zhou,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Shang,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Neo,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
the Song dynasty,DATE,Mencius,https://en.wikipedia.org/wiki/Mencius
Zhu Xi,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Neo-Confucian,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
Jesuit,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
European,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
Buddhist,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
Taoist,NORP,Mencius,https://en.wikipedia.org/wiki/Mencius
Matteo Ricci,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
François Noël,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Zhu,PERSON,Mencius,https://en.wikipedia.org/wiki/Mencius
Prague,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Jesuits,ORG,Mencius,https://en.wikipedia.org/wiki/Mencius
Europe,LOC,Mencius,https://en.wikipedia.org/wiki/Mencius
Mencius Institute,ORG,Mencius,https://en.wikipedia.org/wiki/Mencius
Xuzhou,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Jiangsu Normal University,ORG,Mencius,https://en.wikipedia.org/wiki/Mencius
China Zoucheng Heritage Tourism Bureau,ORG,Mencius,https://en.wikipedia.org/wiki/Mencius
Xuzhou Mengshi Clan Friendship Network.[20,ORG,Mencius,https://en.wikipedia.org/wiki/Mencius
First Mencius Institute,ORG,Mencius,https://en.wikipedia.org/wiki/Mencius
Malaysia,GPE,Mencius,https://en.wikipedia.org/wiki/Mencius
Chinese,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the School of fa (incl.,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Warring States period,EVENT,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Tang,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shen Dao,[9",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Huang,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Daoism,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"the Han Feizi,[11][12",ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Daoist,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Guan Zhong,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Guanzi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xun Kuang,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Si,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Sima Qian,[13",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
1970s,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Zhang Binglin.[14,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
China,GPE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
221 BCE,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han dynasty,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sun Tzu's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Qin dynasty,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shen Buhai,[16",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Jixia Academy.[17,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Confucian,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Warring States,EVENT,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi.[25,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Tan,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Liu Xiang,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Yang Xiong,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei’s,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Gongsun Yang,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Tan’s,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Goldin Imperial Library,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
early Han dynasty,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
(165–110 BCE,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shiji,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Tan,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Dao,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Laozi,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Jixia Academy,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Xun Kuang,[42",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Fajia,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"the Han Feizi,[45][46",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chao Cuo,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hanshu CH1,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hanshu,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang.[49,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Sui dynasty,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
pre-Imperial Qin,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Lushi Chunqiu,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai.[51][52,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Ivanhoe,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han dynasty,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang.[54,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Harbsmeier,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chen,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Sima Qian,[65][66",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei.[68,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Wu Qi;[71,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Wu Qi's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang's.[72,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shen Buhai,[77",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han dynasty.[79,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Qin dynasty.[80,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Confucians,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Mencius,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Imperial China,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Zhuangzi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang.[91,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Fan Sui,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Lushi Chunqiu's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xunzi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Feizi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
late Warring States period,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi.[106][107,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Warring States,GPE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
